x,y,width,height,result
0.2740385,0.1418269,0.1298077,0.1706731,31
0.5,0.4903846,0.08173077,0.1322115,61
0.1514423,0.3028846,0.1730769,0.1538462,8
0.1923077,0.6971154,0.1538462,0.1466346,15
0.4711539,0.07451923,0.08653846,0.2043269,39
0.8774039,0.4735577,0.1802885,0.09134615,5
0.2427885,0.4375,0.1394231,0.1033654,53
0.5697116,0.5216346,0.09375,0.1322115,14
0.4375,0.5216346,0.0889423,0.1370192,15
0.7620192,0.1658654,0.1418269,0.1802885,37
0.1298077,0.46875,0.1754808,0.1274038,13
0.5793269,0.7403846,0.09615385,0.1754808,56
0.28125,0.3822115,0.1370192,0.1274038,48
0.2956731,0.3125,0.1274038,0.1538462,48
0.7451923,0.8990384,0.1418269,0.2259615,21
0.3509615,0.7235577,0.1153846,0.1466346,46
0.1466346,0.5504808,0.1682692,0.0889423,10
0.5769231,0.6875,0.09615385,0.1490385,16
0.4975961,0.7235577,0.08653846,0.15625,2
0.7067308,0.3461539,0.1274038,0.1370192,3
0.5841346,0.8052884,0.0889423,0.1947115,16
0.9399039,0.5793269,0.1923077,0.0985577,29
0.3052885,0.8870192,0.1225962,0.1923077,26
0.3870192,0.7307692,0.1033654,0.1490385,46
0.9014423,0.4447115,0.1899038,0.1370192,12
0.8413461,0.2355769,0.1730769,0.1850962,23
0.9086539,0.6225961,0.1875,0.1322115,29
0.71875,0.7067308,0.1322115,0.1754808,54
0.1129808,0.3581731,0.1778846,0.1274038,33
0.6850961,0.4375,0.1274038,0.1201923,12
0.7716346,0.4831731,0.1466346,0.09375,45
0.4711539,0.7884616,0.07692308,0.1778846,42
0.7644231,0.8605769,0.1490385,0.2091346,21
0.3629808,0.6586539,0.1153846,0.1418269,6
0.2908654,0.6466346,0.1298077,0.1274038,55
0.4014423,0.09375,0.1009615,0.2163462,24
0.7235577,0.1129808,0.1298077,0.2211538,37
0.3846154,0.4014423,0.1081731,0.1394231,8
0.7716346,0.4831731,0.1514423,0.1346154,45
0.6033654,0.9447116,0.1009615,0.2331731,36
0.40625,0.4014423,0.0985577,0.1346154,8
0.5264423,0.5144231,0.07932692,0.1033654,60
0.7115384,0.9086539,0.1298077,0.2235577,36
0.7307692,0.7788461,0.1370192,0.1754808,1
0.07932692,0.5024039,0.1923077,0.125,30
0.5528846,0.7764423,0.07932692,0.1658654,42
0.2716346,0.6322116,0.1322115,0.1298077,47
0.7836539,0.6802884,0.15625,0.1634615,14
0.8581731,0.2620192,0.1706731,0.1442308,23
0.1346154,0.6081731,0.1778846,0.1442308,7
0.5168269,0.78125,0.08173077,0.1586538,42
0.4879808,0.5288461,0.07692308,0.09375,61
0.5865384,0.8076923,0.09615385,0.1875,16
0.07932692,0.5841346,0.1899038,0.1225962,30
0.8389423,0.78125,0.1634615,0.1538462,34
0.7403846,0.6274039,0.1394231,0.1442308,49
0.2620192,0.8461539,0.1394231,0.1826923,26
0.3076923,0.3100961,0.1274038,0.15625,48
0.4326923,0.05288462,0.09375,0.2307692,39
0.6899039,0.2980769,0.125,0.1490385,43
0.4326923,0.1057692,0.0889423,0.2211538,39
0.625,0.7884616,0.1033654,0.1586538,16
0.7403846,0.6225961,0.1418269,0.1322115,49
0.3461539,0.6658654,0.1153846,0.15625,6
0.7932692,0.3894231,0.1538462,0.1418269,12
0.4014423,0.2764423,0.09615385,0.1514423,44
0.7644231,0.4206731,0.1466346,0.1346154,52
0.4951923,0.2283654,0.08173077,0.1634615,59
0.6370192,0.5793269,0.1105769,0.1225962,9
0.1971154,0.7908654,0.1538462,0.1514423,35
0.7524039,0.8221154,0.1442308,0.1754808,1
0.3557692,0.8918269,0.1153846,0.1971154,38
0.4230769,0.9158654,0.08653846,0.1971154,38
0.6153846,0.7596154,0.1009615,0.1706731,56
0.875,0.5673077,0.1826923,0.1274038,9
0.8413461,0.7572116,0.1706731,0.15625,34
0.5793269,0.1490385,0.09615385,0.1826923,0
0.75,0.1610577,0.1466346,0.1923077,37
0.7884616,0.3028846,0.1538462,0.1634615,3
0.7139423,0.3605769,0.1274038,0.1370192,3
0.4855769,0.5216346,0.07692308,0.09134615,61
0.2716346,0.15625,0.1322115,0.1899038,31
0.4350961,0.7596154,0.09134615,0.1826923,58
0.28125,0.3413461,0.1322115,0.1298077,48
0.25,0.5600961,0.1442308,0.1009615,50
0.5456731,0.5408654,0.07932692,0.1298077,60
0.3509615,0.2932692,0.1129808,0.1442308,51
0.6923077,0.1081731,0.1274038,0.1971154,20
0.3485577,0.2788461,0.1153846,0.15625,51
0.21875,0.4302885,0.1490385,0.09615385,13
0.1658654,0.7764423,0.1706731,0.1802885,35
0.6225961,0.2139423,0.1009615,0.1826923,0
0.5072116,0.4326923,0.08173077,0.1346154,60
0.65625,0.75,0.1153846,0.1826923,41
0.3317308,0.2788461,0.1201923,0.1466346,51
0.3846154,0.7403846,0.1009615,0.1418269,46
0.1033654,0.40625,0.1826923,0.1129808,33
0.7788461,0.4927885,0.1538462,0.1346154,45
0.09375,0.3774039,0.1923077,0.1274038,33
0.2788461,0.3870192,0.1322115,0.1442308,48
0.375,0.9110577,0.1105769,0.1971154,38
0.40625,0.7379808,0.09615385,0.1466346,58
0.1706731,0.7980769,0.1658654,0.1658654,35
0.4086539,0.07211538,0.1009615,0.1971154,24
0.5961539,0.2307692,0.1009615,0.1706731,40
0.625,0.7572116,0.1033654,0.1658654,56
0.9206731,0.5552884,0.1923077,0.1057692,25
0.7211539,0.3557692,0.1274038,0.1105769,43
0.4879808,0.2596154,0.08653846,0.1706731,59
0.7355769,0.4591346,0.1346154,0.1033654,5
0.08653846,0.4038461,0.1850962,0.1033654,33
0.7451923,0.8557692,0.1466346,0.2163462,21
0.5048077,0.5240384,0.07932692,0.09134615,61
0.8221154,0.28125,0.1610577,0.1418269,3
0.5024039,0.4927885,0.08413462,0.0985577,61
0.3197115,0.7644231,0.1225962,0.15625,6
0.7620192,0.5096154,0.1418269,0.1322115,45
0.2884615,0.8822116,0.1322115,0.1923077,26
0.7379808,0.6442308,0.1394231,0.1153846,54
0.7211539,0.1370192,0.1298077,0.1802885,37
0.5673077,0.5793269,0.09375,0.1225962,1
0.3990385,0.2451923,0.09615385,0.1754808,44
0.7788461,0.3894231,0.1538462,0.1322115,12
0.4543269,0.4302885,0.08173077,0.1033654,11
0.4086539,0.1177885,0.0985577,0.2067308,4
0.90625,0.6826923,0.1899038,0.1442308,29
0.7596154,0.8269231,0.1394231,0.1706731,21
0.6177884,0.7307692,0.1057692,0.1514423,56
0.90625,0.375,0.1875,0.1129808,32
0.7620192,0.3100961,0.1418269,0.1658654,3
0.25,0.4182692,0.1466346,0.1201923,53
0.5817308,0.7596154,0.09615385,0.1802885,56
0.6081731,0.6322116,0.1057692,0.1514423,1
0.2451923,0.4134615,0.1466346,0.1081731,53
0.2475962,0.2043269,0.1466346,0.1706731,11
0.3942308,0.4927885,0.0985577,0.1225962,13
0.9302884,0.4711539,0.1923077,0.0889423,25
0.6706731,0.4206731,0.1201923,0.1153846,12
0.1225962,0.7355769,0.1778846,0.1538462,35
0.7788461,0.4855769,0.1490385,0.09134615,45
0.8413461,0.7692308,0.1706731,0.15625,34
0.3725961,0.28125,0.1057692,0.1370192,51
0.2115385,0.2043269,0.15625,0.2043269,8
0.8100961,0.4350961,0.15625,0.08653846,12
0.15625,0.5528846,0.1658654,0.09375,10
0.4326923,0.2403846,0.09134615,0.1538462,44
0.08653846,0.5072116,0.1899038,0.1322115,30
0.5048077,0.5168269,0.07692308,0.08413462,61
0.4711539,0.2980769,0.07932692,0.1442308,19
0.7908654,0.2043269,0.1490385,0.1778846,37
0.6442308,0.3533654,0.1129808,0.1322115,17
0.71875,0.2572115,0.1346154,0.15625,17
0.5769231,0.2668269,0.0889423,0.15625,40
0.78125,0.4927885,0.1514423,0.1177885,45
0.8894231,0.3870192,0.1802885,0.1177885,12
0.5480769,0.1225962,0.08413462,0.1875,19
0.7283654,0.375,0.1322115,0.1274038,43
0.2475962,0.4855769,0.1394231,0.1153846,50
0.3100961,0.2427885,0.1225962,0.1586538,11
0.7956731,0.8605769,0.1514423,0.2139423,21
0.08653846,0.6105769,0.1850962,0.1370192,27
0.2427885,0.5048077,0.1442308,0.09615385,50
0.6081731,0.2524039,0.1033654,0.1634615,40
0.8846154,0.6081731,0.1802885,0.1153846,9
0.09134615,0.6105769,0.1875,0.1129808,27
0.1394231,0.7331731,0.1730769,0.1706731,35
0.4182692,0.8653846,0.0889423,0.1947115,18
0.4951923,0.2644231,0.08173077,0.1706731,59
0.7139423,0.21875,0.125,0.1442308,17
0.2932692,0.8100961,0.1298077,0.1971154,6
0.4447115,0.3942308,0.0889423,0.1322115,11
0.3966346,0.4519231,0.1009615,0.1370192,8
0.2355769,0.5576923,0.1490385,0.125,50
0.34375,0.1129808,0.1129808,0.1826923,24
0.3413461,0.9158654,0.1153846,0.1995192,38
0.6370192,0.7764423,0.1153846,0.1971154,16
0.3389423,0.7355769,0.1129808,0.1658654,46
0.7716346,0.5504808,0.1466346,0.0889423,49
0.3125,0.7259616,0.125,0.1802885,55
0.1899038,0.7403846,0.1586538,0.15625,15
0.2740385,0.3846154,0.1394231,0.125,48
0.6586539,0.7331731,0.1153846,0.15625,41
0.2596154,0.6442308,0.1346154,0.1514423,47
0.21875,0.1923077,0.1514423,0.1610577,31
0.7524039,0.1682692,0.1418269,0.2091346,37
0.3894231,0.7572116,0.1009615,0.1730769,46
0.3269231,0.2764423,0.1201923,0.1538462,11
0.3822115,0.375,0.1057692,0.125,11
0.7043269,0.1418269,0.1346154,0.2043269,37
0.8557692,0.7764423,0.1682692,0.15625,34
0.4182692,0.2788461,0.09375,0.1706731,44
0.5,0.7668269,0.08413462,0.1682692,42
0.5096154,0.2427885,0.08653846,0.1634615,59
0.4903846,0.4855769,0.07692308,0.08413462,61
0.6826923,0.6947116,0.1201923,0.1346154,41
0.07692308,0.5889423,0.1923077,0.1370192,30
0.07692308,0.5504808,0.1971154,0.1105769,30
0.7475961,0.2692308,0.1466346,0.1634615,3
0.6298077,0.8966346,0.1081731,0.2091346,36
0.1947115,0.5769231,0.1538462,0.1298077,10
0.9230769,0.3846154,0.1875,0.1346154,32
0.7211539,0.3509615,0.1322115,0.1225962,43
0.6466346,0.3413461,0.1081731,0.1274038,17
0.4615385,0.5264423,0.08173077,0.1322115,60
0.1802885,0.2307692,0.1634615,0.15625,28
0.2572115,0.6274039,0.1418269,0.1274038,47
0.5913461,0.8076923,0.1009615,0.1682692,16
0.7067308,0.6418269,0.1274038,0.1466346,54
0.3653846,0.7283654,0.1105769,0.1634615,46
0.3918269,0.2259615,0.1033654,0.1706731,4
0.8533654,0.7908654,0.1682692,0.1706731,34
0.7475961,0.6418269,0.1418269,0.125,54
0.8942308,0.3533654,0.1875,0.1394231,32
0.4326923,0.2355769,0.0889423,0.1466346,44
0.3918269,0.1105769,0.1033654,0.1995192,24
0.8605769,0.2692308,0.1754808,0.15625,23
0.7331731,0.1153846,0.1346154,0.2235577,37
0.7788461,0.4591346,0.1466346,0.0985577,45
0.7307692,0.3557692,0.1346154,0.1442308,43
0.8269231,0.25,0.1586538,0.1514423,3
0.2620192,0.4254808,0.1418269,0.1322115,53
0.4807692,0.7259616,0.08413462,0.1514423,2
0.2668269,0.7644231,0.1370192,0.1899038,6
0.7524039,0.6153846,0.1394231,0.1033654,49
0.4350961,0.5336539,0.08653846,0.125,15
0.8629808,0.2884615,0.1706731,0.1346154,23
0.5961539,0.09134615,0.0985577,0.2091346,0
0.8677884,0.5769231,0.1778846,0.1033654,9
0.7836539,0.4831731,0.1538462,0.1177885,45
0.8293269,0.7620192,0.1634615,0.1730769,34
0.7644231,0.40625,0.1442308,0.0985577,52
0.7620192,0.4831731,0.1442308,0.08173077,45
0.625,0.4543269,0.1057692,0.0985577,12
0.4591346,0.2620192,0.07932692,0.1706731,59
0.7572116,0.59375,0.1370192,0.1033654,49
0.3317308,0.4951923,0.1177885,0.1081731,10
0.2307692,0.8293269,0.1418269,0.1802885,26
0.4879808,0.4783654,0.07932692,0.1081731,61
0.25,0.4927885,0.1394231,0.1298077,50
0.6682692,0.7379808,0.1201923,0.1875,1
0.4471154,0.2427885,0.0889423,0.1610577,44
0.4206731,0.9038461,0.09615385,0.2331731,38
0.4639423,0.7139423,0.08653846,0.1730769,18
0.9230769,0.6177884,0.1923077,0.1081731,29
0.6538461,0.9134616,0.1153846,0.2139423,36
0.2860577,0.1274038,0.1298077,0.1923077,31
0.53125,0.2307692,0.08173077,0.1899038,19
0.08173077,0.3677885,0.1971154,0.1538462,33
0.5865384,0.4663461,0.09615385,0.1081731,12
0.4615385,0.06971154,0.08653846,0.2091346,39
0.7524039,0.8557692,0.1418269,0.1778846,21
0.4519231,0.2764423,0.08653846,0.1802885,44
0.4639423,0.7572116,0.07692308,0.1514423,58
0.1875,0.25,0.1538462,0.1442308,28
0.4711539,0.78125,0.07932692,0.1634615,42
0.3341346,0.7091346,0.1201923,0.1370192,46
0.34375,0.2980769,0.1177885,0.1322115,51
0.1081731,0.4014423,0.1826923,0.1274038,33
0.9447116,0.5096154,0.1995192,0.1153846,25
0.7427884,0.2620192,0.1394231,0.1826923,17
0.8052884,0.2115385,0.1610577,0.1706731,23
0.7524039,0.3846154,0.1442308,0.1370192,52
0.3221154,0.7091346,0.1177885,0.1418269,46
0.1370192,0.2764423,0.1706731,0.1370192,28
0.3870192,0.9278846,0.1057692,0.2307692,38
0.3293269,0.2740385,0.1153846,0.1490385,51
0.09615385,0.3485577,0.1850962,0.1514423,33
0.4254808,0.7836539,0.0889423,0.1947115,58
0.2860577,0.34375,0.1346154,0.1634615,48
0.5673077,0.2692308,0.08653846,0.1610577,40
0.4350961,0.2043269,0.08653846,0.15625,4
0.7548077,0.7644231,0.1418269,0.1826923,1
0.6346154,0.9134616,0.1129808,0.2139423,36
0.7403846,0.6298077,0.1418269,0.1538462,49
0.375,0.9254808,0.1057692,0.2067308,38
0.5096154,0.5480769,0.08653846,0.1346154,61
0.1466346,0.5865384,0.1754808,0.1274038,10
0.3918269,0.07692308,0.1009615,0.2163462,24
0.3197115,0.7572116,0.125,0.1826923,6
0.3293269,0.4086539,0.1225962,0.1418269,8
0.5456731,0.7451923,0.08173077,0.1802885,42
0.6802884,0.09615385,0.1201923,0.2019231,20
0.9326923,0.5024039,0.1971154,0.09134615,25
0.5432692,0.7788461,0.07932692,0.1730769,42
0.8269231,0.2067308,0.1634615,0.1634615,23
0.1442308,0.5600961,0.1658654,0.1033654,10
0.2307692,0.4110577,0.1442308,0.1370192,13
0.9134616,0.6610577,0.1923077,0.1466346,29
0.5552884,0.2163462,0.0889423,0.1875,40
0.1370192,0.375,0.1730769,0.1225962,13
0.4639423,0.2475962,0.07932692,0.1802885,59
0.5096154,0.9086539,0.07932692,0.1995192,22
0.6057692,0.09134615,0.0985577,0.1923077,20
0.28125,0.21875,0.1346154,0.1586538,11
0.53125,0.5216346,0.07932692,0.1153846,60
0.4182692,0.7620192,0.09375,0.1634615,58
0.2235577,0.2139423,0.1538462,0.1947115,31
0.1899038,0.2403846,0.1586538,0.1610577,28
0.08653846,0.4903846,0.1899038,0.1105769,30
0.4855769,0.7572116,0.08653846,0.1730769,2
0.7596154,0.5360577,0.1418269,0.08413462,45
0.34375,0.2884615,0.1201923,0.1682692,51
0.6298077,0.8846154,0.1081731,0.2235577,36
0.9254808,0.6394231,0.1947115,0.1225962,29
0.3581731,0.4807692,0.1129808,0.1201923,10
0.25,0.5144231,0.1418269,0.0985577,50
0.7163461,0.1514423,0.1274038,0.1802885,17
0.7331731,0.2788461,0.1394231,0.1778846,17
0.125,0.3509615,0.1802885,0.1538462,33
0.3245192,0.09134615,0.1177885,0.2019231,24
0.6586539,0.8485577,0.1177885,0.1778846,16
0.4615385,0.2475962,0.07692308,0.1490385,59
0.1105769,0.3533654,0.1875,0.1370192,33
0.6225961,0.6490384,0.1009615,0.125,1
0.8798077,0.7403846,0.1754808,0.1682692,34
0.3076923,0.6826923,0.1201923,0.1298077,55
0.9158654,0.6634616,0.1899038,0.1466346,29
0.6586539,0.71875,0.1153846,0.1466346,41
0.5745192,0.8798077,0.0889423,0.2211538,16
0.1129808,0.3701923,0.1778846,0.1105769,33
0.3581731,0.7283654,0.1105769,0.1370192,46
0.1538462,0.7427884,0.1634615,0.1418269,35
0.2548077,0.5336539,0.1418269,0.1177885,50
0.7283654,0.1298077,0.1370192,0.1971154,37
0.6490384,0.8870192,0.1129808,0.1971154,16
0.8677884,0.5793269,0.1778846,0.0985577,9
0.2884615,0.2283654,0.1298077,0.1706731,11
0.625,0.7355769,0.1033654,0.1442308,56
0.4855769,0.5288461,0.08173077,0.1105769,61
0.2451923,0.1490385,0.1394231,0.1850962,31
0.6826923,0.9206731,0.1177885,0.2067308,36
0.7956731,0.7860577,0.1514423,0.1514423,1
0.7524039,0.5841346,0.1418269,0.1081731,49
0.8509616,0.7692308,0.1706731,0.1899038,34
0.7451923,0.40625,0.1442308,0.1153846,52
0.5649039,0.7692308,0.08653846,0.1514423,56
0.3125,0.2355769,0.1225962,0.1634615,11
0.6538461,0.7115384,0.1153846,0.1466346,41
0.7403846,0.1586538,0.1394231,0.2091346,17
0.7475961,0.3846154,0.1346154,0.1105769,52
0.7572116,0.5865384,0.1466346,0.1274038,49
0.1923077,0.4206731,0.1610577,0.1033654,13
0.8557692,0.7668269,0.1706731,0.1730769,34
0.2596154,0.8293269,0.1394231,0.1995192,26
0.8605769,0.2716346,0.1730769,0.1466346,23
0.5336539,0.4783654,0.08653846,0.0889423,60
0.5264423,0.1033654,0.07692308,0.1778846,19
0.2596154,0.6057692,0.1370192,0.1177885,47
0.6778846,0.1129808,0.125,0.2259615,20
0.2451923,0.59375,0.1490385,0.1346154,47
0.28125,0.3701923,0.1298077,0.1177885,48
0.7764423,0.5336539,0.1514423,0.1346154,49
0.4783654,0.04086538,0.08413462,0.2475962,39
0.5336539,0.4951923,0.08173077,0.125,60
0.4927885,0.5336539,0.08413462,0.1225962,60
0.07211538,0.4375,0.1947115,0.1201923,33
0.4423077,0.7740384,0.08413462,0.1754808,58
0.2451923,0.2932692,0.1442308,0.1418269,8
0.3317308,0.3653846,0.1201923,0.1394231,8
0.28125,0.6610577,0.1298077,0.125,55
0.46875,0.6850961,0.07932692,0.1538462,18
0.6442308,0.5072116,0.1057692,0.0889423,5
0.08653846,0.5216346,0.1850962,0.1225962,30
0.5649039,0.5913461,0.09134615,0.1370192,1
0.3966346,0.2836539,0.0985577,0.1706731,44
0.5480769,0.5120192,0.07932692,0.1201923,60
0.4278846,0.2139423,0.09375,0.1995192,4
0.4855769,0.9375,0.07932692,0.2019231,22
0.4735577,0.53125,0.08413462,0.0889423,60
0.4278846,0.7596154,0.09375,0.1682692,58
0.5865384,0.7644231,0.0985577,0.1875,16
0.6129808,0.9206731,0.0985577,0.2091346,36
0.46875,0.09134615,0.07932692,0.1850962,39
0.2668269,0.6274039,0.1370192,0.1129808,47
0.4855769,0.4975961,0.08413462,0.1057692,61
0.5072116,0.5072116,0.07932692,0.1153846,60
0.1899038,0.6225961,0.1586538,0.1418269,7
0.2692308,0.2956731,0.1418269,0.1754808,8
0.5913461,0.0985577,0.09375,0.2139423,20
0.2932692,0.4086539,0.1274038,0.1201923,13
0.4975961,0.4975961,0.07692308,0.0985577,61
0.8269231,0.6298077,0.15625,0.1033654,9
0.7548077,0.6466346,0.1418269,0.1442308,54
0.0889423,0.5528846,0.1875,0.09615385,30
0.2668269,0.1346154,0.1370192,0.1899038,31
0.6370192,0.7475961,0.1129808,0.1730769,41
0.53125,0.5769231,0.08413462,0.1394231,60
0.2307692,0.3774039,0.1418269,0.1081731,13
0.4807692,0.4927885,0.07932692,0.0985577,60
0.2668269,0.3774039,0.1394231,0.125,48
0.7692308,0.5817308,0.1514423,0.1177885,49
0.375,0.09615385,0.1081731,0.1923077,24
0.8581731,0.2524039,0.1730769,0.1730769,23
0.3629808,0.3245192,0.1057692,0.1466346,11
0.7740384,0.5336539,0.1442308,0.07692308,45
0.1706731,0.7692308,0.1634615,0.1466346,35
0.4615385,0.8966346,0.08413462,0.2307692,22
0.5096154,0.07692308,0.08413462,0.21875,39
0.5048077,0.2067308,0.08653846,0.1995192,59
0.1033654,0.3774039,0.1899038,0.1394231,33
0.2764423,0.6322116,0.1394231,0.125,55
0.7908654,0.4230769,0.1586538,0.1274038,12
0.3701923,0.28125,0.1081731,0.15625,51
0.9086539,0.3653846,0.1850962,0.1177885,32
0.6274039,0.2788461,0.1057692,0.1394231,57
0.8149039,0.7379808,0.1610577,0.1466346,14
0.4927885,0.8293269,0.08173077,0.1995192,2
0.3317308,0.7259616,0.1201923,0.1442308,6
0.3485577,0.6682692,0.1105769,0.15625,6
0.9278846,0.4903846,0.1899038,0.1033654,25
0.8076923,0.1947115,0.1586538,0.1778846,23
0.5721154,0.34375,0.08653846,0.15625,0
0.3461539,0.5,0.1177885,0.125,10
0.4951923,0.7644231,0.07932692,0.1538462,42
0.9110577,0.3581731,0.1850962,0.1442308,32
0.7043269,0.1177885,0.125,0.1995192,37
0.6730769,0.3125,0.1225962,0.1634615,57
0.6706731,0.1322115,0.1153846,0.1826923,0
0.8197116,0.2235577,0.1610577,0.1514423,23
0.7379808,0.1225962,0.1370192,0.2067308,37
0.4831731,0.4206731,0.08653846,0.1370192,4
0.5673077,0.7283654,0.08653846,0.1394231,16
0.4543269,0.5649039,0.08413462,0.1057692,6
0.5336539,0.9423077,0.07932692,0.2115385,22
0.7235577,0.4975961,0.1346154,0.08173077,5
0.6802884,0.2115385,0.1177885,0.1730769,17
0.2115385,0.1778846,0.15625,0.2067308,31
0.3894231,0.375,0.1057692,0.1514423,8
0.9375,0.5889423,0.1899038,0.1153846,29
0.6442308,0.8125,0.1129808,0.1826923,16
0.7572116,0.7475961,0.1490385,0.1682692,14
0.7067308,0.53125,0.1274038,0.1009615,9
0.6105769,0.7355769,0.1033654,0.1586538,56
0.5528846,0.07451923,0.08413462,0.1995192,39
0.7019231,0.5841346,0.1225962,0.1153846,9
0.3701923,0.2668269,0.1105769,0.1658654,51
0.6754808,0.7019231,0.1177885,0.1370192,41
0.7884616,0.6514423,0.1490385,0.1129808,14
0.4639423,0.2163462,0.08413462,0.1850962,59
0.9086539,0.6538461,0.1923077,0.1442308,29
0.8245192,0.2475962,0.1610577,0.1706731,23
0.7572116,0.8341346,0.1394231,0.1658654,21
0.7620192,0.4158654,0.1466346,0.1298077,52
0.3918269,0.2451923,0.1033654,0.1634615,44
0.7403846,0.6370192,0.1346154,0.1274038,54
0.1826923,0.2620192,0.1586538,0.1658654,28
0.2259615,0.6346154,0.1418269,0.1105769,7
0.3894231,0.07932692,0.1033654,0.2331731,24
0.1610577,0.7572116,0.1682692,0.1514423,35
0.8269231,0.3052885,0.1634615,0.1322115,3
0.5120192,0.8461539,0.08653846,0.2163462,2
0.4951923,0.9110577,0.07932692,0.2211538,2
0.4254808,0.9375,0.09134615,0.2355769,38
0.7379808,0.3653846,0.1394231,0.1418269,43
0.7740384,0.5384616,0.1538462,0.1225962,45
0.1947115,0.2956731,0.1586538,0.1490385,8
0.5889423,0.2067308,0.09375,0.15625,0
0.8125,0.3581731,0.1538462,0.1322115,12
0.3774039,0.9086539,0.1009615,0.1995192,38
0.2740385,0.1538462,0.1370192,0.1706731,31
0.9038461,0.6634616,0.1899038,0.1610577,29
0.8701923,0.7235577,0.1706731,0.1298077,34
0.2379808,0.5889423,0.1418269,0.125,47
0.6394231,0.1177885,0.1081731,0.1802885,0
0.7620192,0.5913461,0.1418269,0.09615385,49
0.6802884,0.1177885,0.1225962,0.2019231,20
0.6322116,0.7235577,0.1081731,0.1754808,56
0.2956731,0.3245192,0.1322115,0.1490385,8
0.7067308,0.7908654,0.1274038,0.1778846,1
0.6899039,0.3221154,0.1201923,0.1274038,43
0.4903846,0.2019231,0.08173077,0.15625,19
0.4254808,0.28125,0.09134615,0.1730769,44
0.71875,0.9038461,0.1370192,0.2259615,21
0.2331731,0.5288461,0.1466346,0.1057692,50
0.3413461,0.7115384,0.1105769,0.1418269,46
0.8701923,0.4639423,0.1730769,0.1105769,5
0.6081731,0.5408654,0.09615385,0.09134615,9
0.1129808,0.3413461,0.1802885,0.1514423,33
0.2716346,0.8365384,0.1322115,0.2067308,26
0.3485577,0.2572115,0.1129808,0.1658654,51
0.1394231,0.6875,0.1682692,0.1466346,27
0.8701923,0.2860577,0.1778846,0.1490385,23
0.4831731,0.06971154,0.07932692,0.2019231,39
0.2475962,0.5793269,0.1418269,0.1081731,47
0.4855769,0.25,0.07692308,0.1490385,59
0.2572115,0.6346154,0.1394231,0.1370192,47
0.5961539,0.2572115,0.0985577,0.1706731,40
0.2908654,0.1129808,0.1322115,0.2139423,31
0.7668269,0.5,0.1490385,0.1274038,45
0.4038461,0.7668269,0.0985577,0.1923077,58
0.7139423,0.3774039,0.1274038,0.1442308,12
0.34375,0.8485577,0.1177885,0.2211538,6
0.8389423,0.2067308,0.1682692,0.1730769,23
0.5120192,0.5384616,0.07692308,0.1009615,61
0.4831731,0.07932692,0.07932692,0.2091346,39
0.7403846,0.2932692,0.1394231,0.1658654,3
0.2451923,0.4903846,0.1418269,0.09134615,50
0.7163461,0.5120192,0.1298077,0.1177885,5
0.7283654,0.3461539,0.1394231,0.1514423,43
0.1129808,0.5600961,0.1826923,0.1153846,10
0.53125,0.4519231,0.08413462,0.1129808,60
0.3846154,0.2668269,0.1057692,0.15625,44
0.4278846,0.4254808,0.09615385,0.1370192,8
0.4399039,0.0985577,0.08413462,0.2139423,39
0.5024039,0.5576923,0.08413462,0.1322115,60
0.6370192,0.9302884,0.1057692,0.1923077,36
0.78125,0.5336539,0.1490385,0.1298077,49
0.25,0.46875,0.1418269,0.1177885,50
0.125,0.2596154,0.1802885,0.1706731,28
0.3774039,0.07211538,0.1057692,0.2403846,24
0.9230769,0.5120192,0.1947115,0.1129808,25
0.3629808,0.06490385,0.1033654,0.2307692,24
0.1298077,0.6298077,0.1706731,0.1153846,7
0.8725961,0.2884615,0.1802885,0.1778846,23
0.7379808,0.8581731,0.1370192,0.2019231,21
0.3605769,0.1129808,0.1081731,0.1971154,24
0.375,0.7379808,0.1033654,0.1466346,46
0.9254808,0.6129808,0.1923077,0.1394231,29
0.4495192,0.7548077,0.07932692,0.1394231,58
0.1129808,0.6153846,0.1826923,0.1418269,27
0.4951923,0.7788461,0.08413462,0.1802885,42
0.4254808,0.9110577,0.0889423,0.2283654,38
0.2427885,0.59375,0.1490385,0.1442308,47
0.6875,0.6899039,0.1225962,0.1682692,41
0.4134615,0.08173077,0.09615385,0.2235577,24
0.2283654,0.3725961,0.1442308,0.1370192,8
0.625,0.9375,0.1009615,0.21875,36
0.2475962,0.8653846,0.1466346,0.2139423,26
0.8629808,0.6153846,0.1802885,0.1514423,9
0.1322115,0.3870192,0.1778846,0.1225962,13
0.3774039,0.2716346,0.1057692,0.1370192,51
0.7692308,0.5024039,0.1466346,0.0889423,45
0.5576923,0.9399039,0.09134615,0.2043269,22
0.8197116,0.2764423,0.1586538,0.15625,3
0.3846154,0.9110577,0.1009615,0.1947115,38
0.1129808,0.3966346,0.1850962,0.1466346,33
0.9254808,0.4447115,0.1899038,0.09375,25
0.375,0.9182692,0.1081731,0.21875,38
0.25,0.8461539,0.1394231,0.1923077,26
0.2692308,0.6225961,0.1370192,0.1274038,47
0.4855769,0.2355769,0.07692308,0.15625,59
0.2379808,0.59375,0.1418269,0.1274038,47
0.7163461,0.6490384,0.1298077,0.1153846,54
0.3725961,0.7115384,0.1081731,0.1658654,46
0.7139423,0.6826923,0.1298077,0.1370192,54
0.2307692,0.6009616,0.1514423,0.125,7
0.5721154,0.6995192,0.09375,0.1754808,16
